A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CA: A5 3F     LDA $3F = #$01
A:01 X:06 Y:68 S:FD P:nvUbdIzc   $C1CC: D0 FC     BNE $C1CA
